Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
ICICI HFC,Gujarat,Ahmedabad - West,None,"402 to 404, 4th Floor, 323 Corporate Park, Near Girish Cold Drinks Cross Road, Navrangpura, Ahmedabad – 380009.",380009,23.0328767,72.5590618
ICICI HFC,Tamil Nadu,Erode,None,"Krishna Towers, First Floor, No-370/2a, Perundurai Road, Near Ambal auto, Erode-638011",638011,11.3323812,77.7018947
ICICI HFC,Chhattisgarh,Raipur - Bhatagaon,None,"First Floor, 05-06, Forum Business Center, Near, NH 46, Bhatagaon, Raipur,  492001",492001,21.2189421,81.6207542
ICICI HFC,Karnataka,Hubli,None,"2nd floor, R.D Baddi Mansion, Above Kotak Bank, Dharwad Hubli 123, D Club Road, Hubballi – 580029",580029,15.353499,75.1408145
ICICI HFC,Tamil Nadu,Vellore,None,"1st floor, Plot No. 8/3, Municiple Colony Sathya Mansion, Kazhinjur Village, Kangayanallur Road, Gandhinagar Katoadi, Vellore-632006",632006,12.947237,79.137381
ICICI HFC,Haryana,Yamunanagar,None,"SCO No -121, Sector 17, 1st floor, Commercial Belt, Jagadhari Road, Yamuna Nagar – 135003",135003,30.1548138,77.3051479
ICICI HFC,Kerala,Thiruvananthapuram (Trivandrum),None,"Shop No. 2/30, 1st Floor, T.C. VII/673/1-4(2 M G Corporate Centre, Medical College PO, Ulloor, Thiruvananthapuram, Kerala 695011",695011,8.5319109,76.9287059
ICICI HFC,Rajasthan,Tonk,None,"1st floor , Bahadur Residency, Bamore Gate, Jaipur Road, Tonk, Rajasthan 304001",304001,26.1753541,75.793461
ICICI HFC,Uttar Pradesh,Varanasi,None,"Office no. 58/9-A-1- K, 2nd Floor, Kush Complex, Sigra, Varanasi, Uttar Pradesh - 221010",221010,25.3096416,82.9900958
ICICI HFC,Maharashtra,Kalyan-Mumbai,None,"4th floor, Unit no 402, the Imperial Business Hub, Khadakpada circle, Kalyan West – 421301",421301,19.2530949,73.1357612
ICICI HFC,Uttar Pradesh,Meerut,None,"307/1, 1st floor, Bishnoi Tower, Mangal Pandey Nagar, Opposite Apex Tower, Meerut - 240002",240002,28.9732533,77.7316166
ICICI HFC,Chhattisgarh,Durg,None,"Crescent Plaza, Unit-H4, 2nd Floor, Near Swaroop, Talkies, Station Road, Durg, Chhattisgarh-491001",491001,21.1976768,81.2887537
ICICI HFC,Rajasthan,Beawar,None,"3rd Floor, Shree Anand Tower, Satpulia, Ajmer Road, Beawar, Rajasthan, 305901",305901,26.10457,74.321568
ICICI HFC,Karnataka,Davangere,None,"Door No. 718, 2nd main, 8th Cross, Near BEA High School, Nijalingappa layout, near ""More"" Shop, Davanagere - 577004",577004,14.4627446,75.9061077
ICICI HFC,Rajasthan,Jaipur,None,"Ground floor, S-32, JDA Market, Gopalpura, Mansarover Link Road, Near Ridhi Sidhi Sweets, Jaipur -302018",302018,26.8698529,75.774166
ICICI HFC,Gujarat,Palanpur,None,"ICICI Home Finance, Second Floor 205, HK Tower, Hanuman Tekri, Above ICICI Bank, Palanpur 385001.",385001,24.1724338,72.434581
ICICI HFC,Maharashtra,Vashi,None,"1st floor, A-101, BSEL Tech Park, Plot No. 39/5 & 39/5A, Opposite Vashi Station, Sector 30A, Vashi, Navi Mumbai-400703",400703,19.0647117,72.9997087
ICICI HFC,Karnataka,Bangalore - Sahakar Nagar,None,"Plot no. 510, F Block, 3rd Floor, Sahakar Nagar, Bangalore 560092",560092,13.0626926,77.5885154
ICICI HFC,Telangana,RC Puram,None,"1st Floor, Sri Krishna Complex, House No. 25-16,  Road No.4, Near SBI Bank, RC Puram, Hyderabad 502032",502032,17.5112933,78.3012532
ICICI HFC,Tamil Nadu,Salem,None,"356/1, Empire Arcade,Ground floor, Omalur Main, Alagapuram,Opp New Bus Stand, Salem,Tamil Nadu -636004",636004,11.6705362,78.1399553
ICICI HFC,Uttar Pradesh,Agra,None,"Office No-8, 2nd floor, Sumriddhi Business Suites,  38/4-A, Sanjay Place Agra – 282002",282002,27.2011624,78.0062491
ICICI HFC,Telangana,Ameerpet NDMA,None,"3rd Floor, 3-903/10, Nagarjuna Nagar colony, Yella Reddy Guda, Ameerpet, Punjagutta, Hyderabad, Telangana -500073",500073,17.4312979,78.4439024
ICICI HFC,Uttar Pradesh,Pilibhit,None,"1st Floor, Civil Lines North, Above ICICI
Bank branch, Pilibhit – Uttar Pradesh -
262001",262001,28.6446151,79.8219341
ICICI HFC,Uttar Pradesh,Bareilly,None,"Shop No 9, Ground floor, GKS Palace, Ayub Khan- Choupla Road 63-64, Civil Lines, Bareilly- 243001",243001,28.3538786,79.4141207
ICICI HFC,Maharashtra,Latur,None,"2nd floor, Sonvane Complex, Beside Kamdar Petrol Pump, Mini Market, Main Road, Latur – 413512",413512,18.3990728,76.5754446
ICICI HFC,Uttar Pradesh,Lucknow- Transportnagar,None,"B-60, 2nd floor, Sector B, Kanpur Road Yojna, Opposite to Phoenix United Mall Lucknow-226012",226012,26.7984028,80.8971379
ICICI HFC,Karnataka,Shimoga,None,"1st floor, office no. 361/2-361/2-1232, Jayachandra Building, PB Gowda compound, 4th cross park extension, Durgigudi, Shimoga - 577201",577201,13.9359281,75.5725876
ICICI HFC,Maharashtra,Solapur,None,"149/C/Plot No.15, S.V.Prime, 2nd Floor Above Nexa Showroom, Hotgi Road, Solapur-413003.",413003,17.6464196,75.9135989
ICICI HFC,Madhya Pradesh,Sagar,None,"Yadav Complex, shop no. 82/A, Besides Axisbank,10 civil lines, Sagar, M.P, 470001",470001,23.8359738,78.7620665
ICICI HFC,Maharashtra,Nashik Road,None,"2nd Floor, Pratik Arcade, Opposite to Vidyut Bhavan, Bytco Point, Nashik Road, Nashik-422101",422101,19.9542316,73.8361476
ICICI HFC,Maharashtra,Nagpur,None,"1st floor, Gokul Roshan, Plot No 25 & 26, Zenda Chowk, Dharampeth, Nagpur -440001",440001,21.1412859,79.0647799
ICICI HFC,Karnataka,Gulbarga,None,"1st floor, Dr. Savitha Commercial Complex, Above Idea Showroom, 2/907/23/2, Opp to Basaveshwara Hospital, Sedam Road, Gulbarga – 585105",585105,17.3273185,76.8529991
ICICI HFC,Maharashtra,Amravati,None,"Shop No. 301, 302, 303, 3rd floor, Next Level Mall, In front of Hotel Grand Mehfill, Camp Road, Amravati – 444601",444601,20.9354383,77.7710299
ICICI HFC,Karnataka,Hasan,None,"1st Floor, KH No. 1863/1, Shree Lakshmi Venkateshwara Nilaya, 60 feet road, Satyamanagala, Hassan, Karnataka -573201",573201,12.9742272,76.1197765
ICICI HFC,Maharashtra,Chandrapur,None,"1st floor, Office no. 101, Shreelaxmi Chambers, Behind CDCC Bank, Chandrapur – 442401",442401,19.9715048,79.2895431
ICICI HFC,Madhya Pradesh,Dhar,None,"ICICI Home Finance, Plot no. 58, 1st Floor, Avani Amish Square, Silver Hills colony, Above ICICI Bank, Dhar 454001.",454001,22.6041591,75.3150042
ICICI HFC,Maharashtra,Mumbai - Borivali,None,"Shubhjivan Arcade, Office no. A-402, 4th Floor, S.V Road, Borivali West,Mumbai, Maharashtra 400092",400092,19.2262683,72.8551239
ICICI HFC,Telangana,ECIL Hyderabad,None,"1-9-388, 2nd Floor, Surya Arcade,Kushaiguda Main Road, ECIL, Hyderabad, Telangana- 500062",500062,17.4812354,78.577633
ICICI HFC,Rajasthan,Vidyadhar nagar,None,"A 5 Cross Road Mall, Shop No 46 & 47, Central Spine, Vidhyadharnagar, 302039",302039,26.9619641,75.7807979
ICICI HFC,Maharashtra,Jalgaon,None,"City Survey No.1976B/1+2 India Garage, South Western Corner, 1st floor of India Plaza Complex, Jilha Peth Swatantraya Chowk,  Jalgaon -425001",425001,21.0027029,75.5651805
ICICI HFC,Gujarat,Bopal,None,"3rd Floor, C-351, Sobo Center, Gala Gymkhana road, South Bopal, Ahmedabad 380058",380058,23.0172232,72.4756136
ICICI HFC,Maharashtra,Nashik,None,"Shop no. 604 & 605, Lalit Roongta Group, 6th Floor, Roongta Supermus, Chandak Circle, Tidke Colony, Nashik, Maharashtra -422002",422002,19.9920027,73.7778711
ICICI HFC,Kerala,Kollam,None,"Ground floor, Shop No. V/1165-351C, SM Towers, Madannada JN, Vadakkevila PO, Pallimukku, Kollam – 691010",691010,8.8760847,76.6159292
ICICI HFC,Madhya Pradesh,Bhopal,None,"Ambika Arcade, 2nd Floor, Z-19, Zone 1, M.P. Nagar, Bhopal, Madhya Pradesh 462001",462001,23.2372438,77.4343057
ICICI HFC,Andhra Pradesh,Machilipatnam,None,"7/242,243-7, Sri Venkateswara Complex, Koneru Center, Machilipatnam, Andhra Pradesh 521001",521001,16.1811185,81.1302573
ICICI HFC,Jharkhand,Jamshedpur,None,"1st floor, P.P Tower, Ram Mandir Lane, Bistupur, Jamshedpur - 831001",831001,22.7926791,86.176548
ICICI HFC,Rajasthan,Jagatpura,None,"Office No 51A, Second floor, JTM Mall, Jagatpura Flyover Road, B-2, Near Model Town, Malviyanagar, Jaipur 302017",302017,26.8447103,75.825801
ICICI HFC,Rajasthan,Bikaner,None,"1st floor, G. K Tower, Plot No.14, Sardul Colony, Ambedkar Circle, Bikaner- 334001",334001,28.0125439,73.3224144
ICICI HFC,Madhya Pradesh,Ujjain,None,"Shrimaya square, 2nd Floor,  62,Ksapanak marg, Freeganj, Opp. Madhav nagar Hospital, Ujjain- 456010",456010,23.1784845,75.7934261
ICICI HFC,Karnataka,Bengaluru - Vijaynagar,None,"Vijayashree arcade, No. 38 (Old No 1738) 2nd floor, 17th Cross, Magadi Road, Cord Road, Vijayanagar, Bengaluru – 560040",560040,12.9702446,77.536802
ICICI HFC,Uttar Pradesh,Gorakhpur,None,"1st Floor, Medical College road, Above ICICI Bank,Basaratpur, Gorakhpur – 273004",273004,26.7749417,83.3832202
ICICI HFC,Uttar Pradesh,Allahabad - Prayagraj,None,"200/45/4, 1st floor, Indira Arcade, Mahatma Gandhi Marg, Civil Lines, Allahabad – 211001",211001,25.4504889,81.8335834
ICICI HFC,New Delhi,New Delhi- Dwarka,None,"Plot no.19, Sector 12A, Opposite Bal Bharti School, Above ICICI Bank, Dwarka, New Delhi- 110075",110075,28.5977377,77.0420325
ICICI HFC,Gujarat,Gandhidham,None,"Plot No. 342, Ward-12/B, Office No. 203 , 2nd floor, Rajkamal-2, Near Yes Bank, ICICI Bank, Gandhidham-370201",370201,23.071168,70.135392
ICICI HFC,Andhra Pradesh,Vizianagaram,None,"D. No: 8-12-5, 2nd Floor, P.S.N Estate, Lower tank bund road, Vizianagaram, Andhra Pradesh- 535003",535003,18.1084577,83.4001785
ICICI HFC,Gujarat,Modasa,None,"No. 203, Second Floor, Shantam 11, Near Kotak Mahindra Bank, Shamlaji Road, Modasa -Gujarat-383315.",383315,23.472804,73.2927051
ICICI HFC,Gujarat,Bhavnagar,None,"Office No. 201, 2nd floor, Plot No. 8/B, Gijiubhai Badheka Marg, Opp. Dakshivamurti School, Waghawadi Road, Bhavnagar – 364002",364002,21.7512769,72.1423493
ICICI HFC,Gujarat,Vadodara,None,"4th floor, Office No 436-443 Emerald One, Winward Buisness Park, Jetalpur Road, Vadodara, Gujarat- 390020",390020,22.3061894,73.1754228
ICICI HFC,Uttar Pradesh,Noida,None,"A-354, Sector-19, Noida, Uttar Pradesh – 201301",201301,28.5774092,77.3223915
ICICI HFC,Punjab,Jalandhar,None,"1st floor, 3-A, City Center Building, Massand Chowk, Model Town, Jalandhar-144003",144003,31.3102304,75.5781976
ICICI HFC,Rajasthan,Chomu,None,"Gagan Tower, Ward No. 21, Jogiyon ka Mohalla, Jaipur Road, Chomu, District Jaipur, Rajasthan 303702",303702,27.165156,75.7236609
ICICI HFC,Haryana,Panchkula,None,"1st floor, SCO No. 397, Sector-20, Urban Estate, Panchkula, Haryana -134116",134116,30.6578649,76.86079
ICICI HFC,Maharashtra,Thane,None,"Office No. FB-7, FB-117,FB-118,FB-119, 1st Floor, Highland Corporate Center, Kapurbawadi Junction, Majiwade Thane (W)-400607.",400607,19.2173591,72.9806826
ICICI HFC,Tamil Nadu,Trichy,None,"2nd floor, No: 75 D, Laxmi Vaults, Plot - A-8, Salai Road, Thillai Nagar, Tiruchirappalli - 620018",620018,10.8270642,78.6841068
ICICI HFC,Kerala,Kottayam,None,"W Mall Building, 2nd floor, Wexco Homes, Kanjikuzhi, Kottayam – 686004",686004,9.5881246,76.5392819
ICICI HFC,Gujarat,Surat,None,"4th floor, 410, Milestone Vibrant, Opp. Apple Hospital, Udhna Darwaja, Surat-395002",395002,21.1828058,72.8309229
ICICI HFC,Rajasthan,Dausa,None,"Plot No. A-52/1, Ashok Nagar-III Scheme, Khasra No. 1477, District Dausa, Rajasthan 303303",303303,26.790915,76.3637285
ICICI HFC,Punjab,Bhatinda,None,"1st floor, Shop No. 132, above SBI, GT Road, Bhatinda – 151001",151001,30.6604908,76.2975805
