Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Satya Microhousing,BIHAR,None,SAMASTIPUR,"Satya Micro Housing Finance Pvt Ltd. 1st Floor, Panchwati Complex, Mohanpur Road, Near ICICI Bank, Samastipur Bihar-848101",848101,25.8360436,85.7721384
Satya Microhousing,BIHAR,None,SITAMARHI,"Satya Micro Housing Finance Pvt. Ltd 1st Floor, Pooja Market, Shanti Nagar Chowk, Near SBI Bank, Dumra, Sitamarhi, Bihar Pin-843302",843302,26.5775462,85.5135858
Satya Microhousing,BIHAR,None,PURNIA,"Satya Micro Housing Finance Pvt. Ltd. 2nd Floor, Dimpu Store, Shudin Chowk, Purnia, Bihar-854301",854301,25.7771391,87.4752551
Satya Microhousing,Delhi,None,YAMUNA VIHAR,"Satya Micro Housing Finance Pvt Ltd C-2/17, Ground Floor SHOP, YAMUNA VIHAR Behind IndusInd Bank DELHI 110053",110053,28.66093699999999,77.2806109
Satya Microhousing,RAJSTHAN,None,BHARATPUR,"Satya Micro Housing Finance Pvt Ltd Ground Floor, Shiv Nagar, Near Gola Motors, Bharatpur Rajasthan – 321001",321001,27.2262142,77.4875804
Satya Microhousing,RAJSTHAN,None,BHILWARA,"Satya Micro Housing Finance Pvt Ltd 1stFloor, Office no. 104, Surbhi Square, Near Gayatri Ashram Mandir , Ajmer Road, Bhilwara Rajasthan – 311001",311001,25.3602594,74.630648
Satya Microhousing,RAJSTHAN,None,RAJASAMAND,"Satya Micro Housing Finance Pvt Ltd Near TVS Chauraha, Second Floor, Office - 1, Shubham Tower, Opp Shreenath Petrol Pump, Kankroli, Rajsamand, Rajasthan – 313324",313324,25.057191,73.88427999999999
Satya Microhousing,RAJSTHAN,None,CHITTORGARH,"Satya Micro Housing Finance Pvt Ltd 2ndFloor, Om Plaza,  Khata No. 2627 & 2730 Maharana Setu Marg, Chittorgarh, Rajasthan-312001",312001,24.8828801,74.6253791
Satya Microhousing,UTTAR PRADESH,None,GHAZIABAD,"Satya Micro Housing Finance Pvt Ltd Office No D-11, Sanjay Nagar Ghaziabad, U.P- 201002",201002,28.6939957,77.4549679
Satya Microhousing,UTTAR PRADESH,None,SITAPUR,"Satya Micro Housing Finance Pvt Ltd H.N. 82, Ghuramau, Bangala, Head Post Office Road, Sitapur-261001",261001,27.5680156,80.6789519
Satya Microhousing,UTTARAKHAND,None,HALDWANI,"Satya Micro Housing Finance Pvt. Ltd. C/o Satya MicroCapital Ltd., First  Floor, 00 Manpur Paschim Haldwani, Near Pal Ford, Manpur  Paschim, Haldwani, Uttrakhand- 263139",263139,29.1865744,79.5139718
Satya Microhousing,UTTARAKHAND,None,DEHRADUN,"Satya Micro Housing Finance Pvt Ltd 2nd Floor, S-1, 43, Near Kant Complex, Rajpur Road, Dehradun-248001",248001,30.3429891,78.0610205
Satya Microhousing,RAJSTHAN,None,BEHROR,"Satya Micro Housing Finance Pvt Ltd Ground Floor, Plot no- 5/1, ward No-30, Alwar road, Behror, Alwar, Rajasthan – 301701",301701,27.8912042,76.2955513
Satya Microhousing,RAJSTHAN,None,MANDALGARH,"Satya Micro Housing Finance Pvt Ltd 1stFloor, Near HDFC Bank, Dangi Plazza, Plot No - 2 and 4A, Kota Road, Mandalgarh, Bhilwara, Rajasthan - 311604",311604,25.1993712,75.0921282
Satya Microhousing,UTTARAKHAND,None,RUDRAPUR,"Satya Micro Housing Finance Pvt Ltd. 3rd Floor, D1, D2, 16/1 and 17/1, Civil Lines, Nainital Road, Rudrapur, Uttrakhand - 263153",263153,28.8612254,79.5157428
Satya Microhousing,UTTARAKHAND,None,KASHIPUR,"Satya Micro Housing Finance Pvt Ltd. 2nd floor, Spectum Mall Cheema Chauraha, Main Highway Ramnagar Road, Kashipur, Udham Singh  Nagar, Uttrakhand - 244713",244713,29.21418959999999,78.9632376
Satya Microhousing,UTTARAKHAND,None,HARIDWAR,"Satya Micro Housing Finance Pvt Ltd. 2nd Floor, Above Bank of Baroda Situated at Ram Nagar opp. Sh. Bajarang Dham, Kankhal Road, Jwalapur, Tehsil,District Haridwar, Uttarakhand – 249407",249407,29.9287659,78.139175
