Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
Capri Global,Madhya Pradesh,Balaghat,Balaghat,"A-310, Keshar Plaza, Opp Axis Bank, Hanuman Chowk, 2Nd Floor, Besides Sriram Insurance, Circuit House Road, City: Balaghat, District: Balaghat, State: Madhya Pradesh, PinCode: 481001",481001,21.811666,80.193745
Capri Global,Uttar Pradesh,Lucknow,Lucknow,F-606 6th Floor Shalimar Titanium Corporate Park Vibhuti Khand Gomti Nagar Lucknow Uttar Pradesh - 226010,226010,26.866818,81.009056
Capri Global,Madhya Pradesh,Betul,Amla Road,"Shree Manohar Complex, Office No 3, 1st Floor, Amla Road, Kalapatha Kh. 394, Phn. 53, Bn 467, Vikas Ward No 28, Muncipal Limit, City: Betul, District: Betul, State: Madhya Pradesh, Pincode: 460001",460001,21.9089914,77.9075271
Capri Global,Rajasthan,Sagwara,Sagwara,"1St Floor, Opposite Sanchavat Vatika, Main Road Dungarpur Sagwara Road, City: Sagwara, District: Dungarpur, State: Rajasthan, PinCode: 314025",314025,23.666861,74.027568
Capri Global,Uttarakhand,Rudrapur,Rudrapur,"D1,D2-16/1,17/1, 2nd floor SGAD Complex Civil Lines, Nainital road Rudrapur, Udham Singh Nagar Uttarakhand - 263153",263153,28.981574,79.3990823
Capri Global,Madhya Pradesh,Shujalpur,Shujalpur,"Pagmart Store 2nd Floor, Ward No. 12 House No. 474/8, M.G. Road Near Dipti Convent School, Infront of Gandhi Park, City: Shujalpur, District: Shujalpur, State: Madhya Pradesh , PinCode: 465333",465333,23.390826,76.713041
Capri Global,Gujarat,Bharuch,Bharuch,"802 - Golden Square, B/S D-Mart, Old N H No. 8, Bholav, City: Bharuch, District: Bharuch, State: Gujarat, PinCode: 392001",392001,21.722522,73.004659
Capri Global,Rajasthan,Abu Road,Abu Road,"1st Floor, Mount Road, Akra Bhatta, City: Abu Road, District: Sirohi, State: Rajasthan, PinCode: 307026",307026,24.506656,72.793742
Capri Global,Rajasthan,Balotra,Balotra,"1st Floor, New Bus Stand, Opp LIC office, Pachpadra, City: Balotra, District: Balotra, State: Rajasthan, PinCode: 344022",344022,25.8399,72.248
Capri Global,Madhya Pradesh,Jabalpur,Jabalpur,"Office No 2, Ground floor, Jagat Son’s Tower, behind SBI Narmada road, Plot no 443, House no 1876, 1877, 1878, Pandit Banrsi Das Bhanot ward, Jabalpur, Madhya Pradesh - 482001",482001,23.149961,79.932356
Capri Global,Madhya Pradesh,Sagar,Civil Line,"Office No. UG 14 Dwarka Complex, Civil Line, Sagar Madhya Pradesh 470001",470001,23.8387768,78.7627064
Capri Global,Madhya Pradesh,Guna,Guna,"2nd floor Rame Shree Complex, Near Bada Pul, A.B.Road Guna Madhya Pradesh 473001",473001,24.646712,77.313719
Capri Global,Gujarat,Surat,Gujarat - Surat,"Office No- 405, Milestone Indigo, Ring Road, City: Surat, District: Surat, State: Gujarat, PinCode: 395002",395002,21.182521,72.829574
Capri Global,Uttarakhand,Dehradun,Dehradun,"Premises No 102, Chhetri Plaza Khasra No 487, Maharani Bagh, Gms Road, Ballupur, City: Dehradun, District: Dehradun, State: Uttarakhand, PinCode: 248001",248001,30.332628,78.010582
Capri Global,Madhya Pradesh,Ganj Basoda,Ganj Basoda,"1St Floor, House No 54/1, Ward No 07, Near Church, Bareth Road, Kala Bagh, City: Ganj Basoda, District: Vidisha, State: Madhya Pradesh, PinCode: 464221",464221,23.520236,77.7993
Capri Global,Rajasthan,Fatehnagar,Fatehnagar,"Khasra No 26,101,1st Floor,Udaipur Road ,Near Hotel Teez, Fatehnagar Th , Mavli Disc.Udipur(Raj) - 313205",313205,24.81254,74.09074
Capri Global,Gujarat,Chandkheda,Chandkheda,"Office no 902, 9th Floor, Dwarkesh Business, Opp SMS Hospital, Visat Gandhinagar Highway City: Ahmedabad, District: Ahmedabad, State: Gujarat, PinCode: 382424",382424,23.1091,72.6034
Capri Global,Madhya Pradesh,Khategaon,Khategaon,"59-A, 1St Floor, National Highway, Nemabar Road, Near Government Collage, City: Khategaon, District: Dewas, State: Madhya Pradesh, PinCode: 455336",455336,22.590755,76.919697
Capri Global,Rajasthan,Bhilwara,Bhilwara,"1St Floor, Kk Tower,103,1St Floor, Sancheti Colony, Near By Sk Plaza, City: Bhilwara, District: Bhilwara, State: Rajasthan, PinCode: 311001",311001,25.345682,74.610751
Capri Global,Rajasthan,Taranagar,Taranagar,"1St Floor, Ward No - 16, Sewa Circle Road, City: Taranagar, District: Churu, State: Rajasthan, PinCode: 331304",331304,28.663728,75.052549
Capri Global,Uttar Pradesh,Bareilly,Bareilly,2nd Floor GKS Palace Ayub khan Choupla Road 63-64 Civil Lines Bareilly Uttar Pradesh - 243001,243001,28.353932,79.414188
Capri Global,Gujarat,Gandhidham,Gandhidham,"Tripada Complex, Office-201, Plot-275, Sector-1/A, Nr. Mamlatdar Office, Gandhidham-Kutch, Gujarat - 370201",370201,23.068571,70.132862
Capri Global,Gujarat,Morbi,Morbi,"Shop No. 213, 2nd Floor, Star Aarcade, Opp. Sky Mall Sanala Road, City: Morbi, District: Morbi, State: Gujarat, Pin code: 363641",363641,22.800456,70.815074
Capri Global,Rajasthan,Neem Ka Thana,Neem Ka Thana,"1st Floor, Shree ji Tower, Ramlila Maidan, Opp. ICICI Bank, Subash Mandi, City: Neem Ka Thana, District: Sikar, State: Rajasthan, Pincode: 332713",332713,27.740024,75.78091
Capri Global,Delhi,New Delhi,Pusa Road,"9B, 3rd Floor, Pusa Road, City: Delhi, District: Delhi, State: Delhi, PinCode: 110060",110060,28.6326784,77.1817472
Capri Global,Gujarat,Vadodara,Vadodara,"Office No 228, 2Nd Floor, Siddharth Complex, R.C. Dutt Road, Alkapuri, City: Vadodara, District: Vadodara, State: Gujarat, PinCode: 390007",390007,22.309381,73.169614
Capri Global,Madhya Pradesh,Indore,Indore,"Office No 101 and 103, 1st Floor Krishna Tower Main Pipliyanha above ICICI and Bank of Baroda, Indore, Madhya Pradesh - 452016",452016,22.705124,75.909281
Capri Global,Rajasthan,Bagru,Bagru,"1st Floor, Shop no 30-31, Baba Market, Opp. AU Small Finance Bank, Bagru, Jaipur. - 303007",303007,26.821556,75.543336
Capri Global,Rajasthan,Shahpura-Jaipur,Shahpura-Jaipur,"1st Floor, Antriksh Plaza, Near Jaipur Tiraha Flyover, City: Shahpura, District: Jaipur, State: Rajasthan, PinCode: 303103",303103,27.37937,75.961091
Capri Global,Gujarat,Bhuj,Bhuj,"1st Floor, Office No 117, Midtown Mall, Opp Commerce Collage Road, Mirzapar Highway, City: Bhuj, District: Kutch, State: Gujarat, PinCode: 370001",370001,23.14059,69.39044
Capri Global,Rajasthan,Dudu,Dudu,"Khasra No. 8840/5010, Ground Floor, Dayma Complex, Malpura Road, City: Dudu, District: Jaipur, State: Rajasthan, PinCode: 303008",303008,26.654931,75.259398
Capri Global,Uttar Pradesh,Bulandshahr,Bulandshahr,"Building No. 4 - C, 1/6 SFS, 1st Floor, Avas Vikas Colony, D M Road, City: Bulandsahar, District: Bulandsahar, State: Uttar Pradesh, Pincode: 203001",203001,28.417263,77.845505
Capri Global,Uttar Pradesh,Gorakhpur,Gorakhpur,"Mig-2, 2Nd Floor, Awas Vikas Colony, Shahpur No - 1, City: Gorakhpur, District: Gorakhpur, State: Uttar Pradesh, PinCode: 273006",273006,26.770453,83.383131
Capri Global,Madhya Pradesh,Ujjain,Ujjain,"Office No 2, 1St Floor, Daga Sadan, Above Indian (Allahabad) Bank, Tatya Tope Mark, Freegan, City: Ujjain, District: Ujjain, State: Madhya Pradesh, PinCode: 456010",456010,23.180645,75.793047
Capri Global,Madhya Pradesh,Sagar,Narshingpur Main Road,"Office No 4, 2nd Floor, Kaveri Complex, Narshingpur Main Road, Makronia Chouraha, Makronia, City: Sagar, District: Sagar, State: Madhya Pradesh, Pincode: 470004",470004,23.8503,78.792
Capri Global,Uttar Pradesh,Meerut,Meerut,"Office No 22, Tej Garhi, 1St Floor, Tyagi Market, Garh Road, City: Meerut, District: Meerut, State: Uttar Pradesh, Pincode: 250004",250004,28.9643,77.7392
Capri Global,Madhya Pradesh,Neemuch,Neemuch,"2nd Floor, Above Sajjan Tower, Tagore Marg, Neemuch Chawni, Neemuch, Madhya Pradesh - 458441",458441,24.45612,74.872566
Capri Global,Uttar Pradesh,Aligarh,Aligarh,"3/339, 2Nd Floor, Singhal Eye Hospital, Ramghat Road, City: Aligarh, District: Aligarh, State: Uttar Pradesh, PinCode: 202001",202001,27.891373,78.083557
Capri Global,Maharashtra,Mumbai,Goregaon,"Techniplex - 1, Techniplex Complex, Office No 703, 7Th Floor, Off. Veer Savarkar Flyover, Goregaon West, City: Mumbai, District: Mumbai, State: Maharashtra, PinCode: 400062",400062,19.174753,72.846944
Capri Global,Uttarakhand,Kotdwarr,Kotdwar,"Ground Floor, Kay Pride Mall, Shibbu Nagar, Devi Road, Kotdwar, Pauri Garhwal, City: Kotdwar, District: Kotdwar, State: Uttarakhand, Pincode: 246149",246149,29.7462,78.4957
Capri Global,Rajasthan,Bundi,Bundi,"1st Floor, Khasra No 104, Rk Puram, Salor Road, Lanka Gate, City: Bundi, District: Bundi, State: Rajasthan, PinCode: 323001",323001,25.43088,75.63763
Capri Global,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,"1st Floor, Jansath Road, Opposite Vardhaman Hospital, Almaspur, City: Muzaffarnagar, District: Muzaffarnagar, State: Uttar Pradesh, PinCode: 251001",251001,29.453441,77.722153
Capri Global,Rajasthan,Jhotwara,Jhotwara,"1st Floor, 1-A/121 & A1/121 A-II, Sanjay Nagar, Kalwar Road, City: Jhotwara, District: Jaipur, State: Rajasthan, PinCode: 302012",302012,26.943066,75.754296
Capri Global,Madhya Pradesh,Khandwa,Khandwa,"Unit No 103, 1St Floor, Landmark One, Mansingka Tiraha, Pandhana Road, City: Khandwa, District: Khandwa, State: Madhya Pradesh, PinCode: 450001",450001,21.8174,76.3437
Capri Global,Maharashtra,kolhapur,kolhapur,"Unit No 103, 1St Floor, Crossroad Building, Shahpuri, City: Kolhapur, District: Kolhapur, State: Maharashtra, PinCode: 416001",416001,16.862337,74.576181
Capri Global,Rajasthan,Jodhpur,Jodhpur,"1st Floor, LM Tower, Plot No 23,23,24,27, New Power House, Light Industrial Area City: Jodhpur, District: Jodhpur, State: Rajasthan, PinCode: 342003",342003,26.260027,73.003864
Capri Global,Madhya Pradesh,Rewa,Rewa,"Office No 1, 2nd floor, Ashok Vila, ward no 16, Ravindra Nagar, Allhabad road, Near Pawar Gas godam, NH- 7, Bara Rewa, MP 486001",486001,24.5446451,81.3018686
Capri Global,Rajasthan,Jhalawar,Jhalawar,3rd Floor SBI Building plot no  5 & 6 jharapartan city main road jharapartan City main road jhalwar Rajasthan - 326001,326001,24.58517,76.16853
Capri Global,Uttar Pradesh,Bijnor,Bijnor,"2nd Floor, Above Hotel Seepra Residency, Opposite Sai Guest House, Civil Lines, City: Bijnor, District: Bijnor, State: Uttar Pradesh, Pincode: 246701",246701,29.376961,78.13746
Capri Global,Maharashtra,Aurangabad,Aurangabad,"Golden City Center, Office No 119, Plot No P-79, Beside Prozone Mall, Chikalthana Midc, Chatrapati Sambhaji Nagar (Old Aurangabad), City: Aurangabad, District: Aurangabad, State: Maharashtra, PinCode: 431210",431210,19.8768645,75.3694833
Capri Global,Rajasthan,Banswara,Banswara,"3rd Floor, The Time Square Building, Opp Shrinath Ashram, 132 Mohan Colany, Udaipur Road, City: Banswara, District: Banswara, State: Rajasthan, PinCode: 327001",327001,23.555,74.4426
